robot_id,concentration,timestep,effective_msg

21793,0.0559,772

21793,0.0559,773

21793,0.0559,774

21793,0.0559,775

21793,0.0559,776

21793,0.0559,780

21793,0.0559,781

21793,0.0559,787

21793,0.0559,788

21793,0.0559,789

21793,0.0559,791

21793,0.0559,802

21793,0.0559,806

21793,0.0559,807

21793,0.0529,813

21793,0.0529,816

21793,0.0529,835

21793,0.0529,840

21793,0.0529,848

21793,0.0529,858

21793,0.0529,858

21793,0.0529,859

21793,0.0529,859

21793,0.0529,862

21793,0.0529,862

21793,0.0529,864

21793,0.0529,876

21793,0.0529,876

21793,0.0529,880

21793,0.0529,880

21793,0.0529,890

21793,0.0529,891

21793,0.0529,892

21793,0.0529,892

21793,0.0529,900

21793,0.0529,900

21793,0.0529,905

21793,0.0529,905

21793,0.0529,908

21793,0.0529,908

21793,0.0529,909

21793,0.0529,911

21793,0.0529,911

21793,0.0529,914

21793,0.0529,914

21793,0.0529,918

21793,0.0529,918

21793,0.0529,919

21793,0.0529,919

21793,0.0529,921

21793,0.0529,921

48161,0.0048,922

48161,0.0048,923

48161,0.0048,926

48161,0.0096,930

48161,0.0096,937

48161,0.0096,939

21793,0.0481,939

21793,0.0481,940

48161,0.0096,940

21793,0.0481,941

21793,0.0481,941

21793,0.0442,944

21793,0.0442,945

21793,0.0412,959

21793,0.0387,1023

20525,0.0311,1054

20525,0.0311,1055

20525,0.0311,1055

20525,0.0311,1056

21793,0.0379,1056

21793,0.0379,1060

20525,0.0311,1064

20525,0.0311,1064

21793,0.0379,1065

21793,0.0379,1067

21793,0.0395,1070

21793,0.0395,1071

20525,0.0311,1072

20525,0.0311,1073

20525,0.0311,1076

20525,0.0311,1076

20525,0.0311,1077

20525,0.0311,1078

20525,0.0311,1079

20525,0.0311,1079

20525,0.0311,1081

20525,0.0311,1081

20525,0.0311,1085

20525,0.0311,1085

20525,0.0311,1087

20525,0.0311,1087

20525,0.0311,1088

20525,0.0311,1089

20525,0.0311,1094

20525,0.0311,1094

20525,0.0311,1096

20525,0.0311,1096

20525,0.0311,1098

20525,0.0311,1098

20525,0.0311,1107

20525,0.0311,1107

20525,0.0311,1115

20525,0.0311,1115

21793,0.0408,1119

21793,0.0408,1120

21793,0.0408,1123

20525,0.0311,1123

20525,0.0311,1124

20525,0.0321,1129

20525,0.0321,1129

21793,0.0398,1133

21793,0.0398,1134

